OrderID,CustomerID,FoodItemID,FoodItemName,Quantity,OrderDate,OrderTime,Total_ItemsPrice
3207,1147,240,Schezwan Tikka,2,06-Jan-26,12:21:20 AM,500
3208,1148,292,Schezwan IceCream,2,01-Feb-26,3:35:24 AM,640
3209,1149,355,Punjabi Burger,1,03-Feb-26,9:30:10 AM,50
3210,1150,189,Garlic Manchurian,4,21-Jan-26,11:53:56 PM,200
3211,1151,249,North Indian Burger,1,05-Apr-26,2:37:44 PM,320
3212,1152,357,Tandoori Noodles,4,28-Jan-26,5:45:39 PM,240
3213,1153,327,Tandoori Roll,1,07-Apr-26,8:47:32 PM,150
3214,1154,309,Crispy Halwa,1,28-Apr-26,1:36:54 PM,230
3215,1155,386,Mexican Roll,2,21-Jan-26,9:14:56 AM,240
3216,1156,364,Deluxe Vada,1,10-Apr-26,4:10:35 AM,50
3217,1157,197,Sweet Curry,1,07-Feb-26,1:37:22 AM,320
3218,1158,423,Special Naan,4,06-Feb-26,8:55:32 PM,1520
3219,1159,161,Special Idly,2,10-Mar-26,2:16:11 PM,500
3220,1160,238,Hyderabadi Roti,2,02-Mar-26,1:36:22 AM,640
3221,1161,444,Schezwan Kheer,1,02-Feb-26,11:17:53 AM,320
3222,1162,253,Hyderabadi Kheer,4,28-Feb-26,3:31:11 PM,240
3223,1163,382,Cheesy Naan,3,30-Jan-26,12:57:10 AM,750
3224,1164,450,Schezwan Manchurian,3,15-Feb-26,8:23:32 PM,690
3225,1165,231,Special Pizza,3,05-Jan-26,12:24:51 AM,120
3226,1166,159,Crispy Vada,3,24-Jan-26,3:51:34 AM,690
3227,1167,315,Hyderabadi Pasta,3,10-Jan-26,2:12:27 PM,540
3228,1168,206,Cheesy Soup,1,16-Jan-26,2:49:47 AM,60
3229,1169,153,Smoky Kheer,4,26-Feb-26,7:11:20 AM,240
3230,1170,422,Tandoori Biryani,3,21-Mar-26,9:15:21 AM,750
3231,1171,124,Cheesy Halwa,1,25-Feb-26,12:52:12 PM,120
3232,1172,110,Cheesy Salad,1,21-Jan-26,10:37:21 PM,250
3233,1173,378,BBQ Pizza,3,05-Apr-26,3:14:19 PM,750
3234,1174,355,Punjabi Burger,1,19-Feb-26,11:35:32 PM,50
3235,1175,281,Special Platter,3,18-Feb-26,10:46:37 AM,180
3236,1176,259,Garlic Pasta,3,13-Mar-26,4:54:10 PM,1140
3237,1177,315,Hyderabadi Pasta,3,26-Mar-26,3:13:22 AM,540
3238,1178,136,Crispy Pasta,2,27-Mar-26,2:15:51 AM,100
3239,1179,266,Tandoori Manchurian,3,10-Feb-26,6:14:37 PM,750
3240,1180,123,Baked Tikka,1,25-Apr-26,2:56:35 AM,180
3241,1181,198,Cheesy Fried Rice,2,05-Feb-26,1:35:30 PM,80
3242,1182,438,Hot Vada,1,02-Feb-26,1:30:17 PM,50
3243,1183,166,Crispy Salad,2,29-Jan-26,11:24:52 AM,180
3244,1184,234,South Indian IceCream,2,15-Apr-26,12:56:13 PM,360
3245,1185,217,Punjabi Vada,1,14-Jan-26,3:47:16 AM,380
3246,1186,408,Spicy Manchurian,1,05-Feb-26,9:41:49 AM,180
3247,1187,390,Sweet Soup,4,14-Jan-26,1:25:29 PM,360
3248,1188,187,Schezwan Noodles,4,22-Mar-26,1:59:12 PM,280
3249,1189,117,Hyderabadi Noodles,4,25-Feb-26,1:38:27 PM,600
3250,1190,217,Punjabi Vada,4,15-Mar-26,1:41:15 PM,1520
3251,1191,190,Deluxe Pasta,2,12-Mar-26,10:34:59 PM,120
3252,1192,177,Hot Halwa,4,09-Apr-26,2:15:33 AM,1520
3253,1193,279,Mexican Dosa,4,03-Mar-26,12:34:47 AM,200
3254,1194,388,Hyderabadi Manchurian,2,23-Jan-26,1:57:36 PM,120
3255,1195,411,North Indian Kebab,3,30-Apr-26,6:39:15 PM,180
3256,1196,139,Deluxe Halwa,1,15-Apr-26,3:56:49 PM,230
3257,1197,288,Smoky Noodles,2,21-Feb-26,7:39:55 AM,140
3258,1198,260,Cheesy Idly,4,06-Apr-26,1:42:35 PM,600
3259,1199,445,Sweet Fried Rice,2,08-Apr-26,4:13:33 AM,460
3260,1200,232,Deluxe Curry,1,11-Feb-26,9:50:39 AM,50
3261,1201,419,Hyderabadi Idly,4,31-Jan-26,8:49:23 PM,160
3262,1202,294,Special Roti,4,06-Apr-26,8:14:46 PM,1280
3263,1203,391,Garlic Naan,1,16-Feb-26,3:12:31 PM,320
3264,1204,281,Special Platter,4,26-Jan-26,10:49:57 PM,240
3265,1205,344,Special Dosa,2,08-Mar-26,6:46:21 PM,640
3266,1206,434,Hot Platter,1,03-Apr-26,8:42:45 AM,90
3267,1207,436,South Indian Idly,4,20-Feb-26,4:28:21 PM,920
3268,1208,270,BBQ Salad,3,09-Jan-26,6:32:47 PM,960
3269,1209,348,Punjabi IceCream,2,25-Jan-26,8:16:27 PM,120
3270,1210,234,South Indian IceCream,1,08-Jan-26,4:32:29 AM,180
3271,1211,178,Sweet Biryani,1,27-Apr-26,12:58:51 PM,180
3272,1212,424,Hyderabadi Kebab,3,04-Apr-26,9:52:19 AM,150
3273,1213,196,Baked Kebab,1,13-Jan-26,2:38:28 PM,90
3274,1214,101,North Indian Soup,1,02-Jan-26,4:32:29 AM,150
3275,1215,385,Special Roll,3,04-Mar-26,12:13:29 PM,270
3276,1216,252,Hot Salad,2,15-Apr-26,3:48:43 PM,360
3277,1217,236,Mexican Pasta,1,12-Mar-26,11:48:25 PM,380
3278,1218,440,South Indian Roti,1,29-Jan-26,11:32:33 AM,50
3279,1219,227,Deluxe Roti,4,01-Apr-26,6:58:25 AM,920
3280,1220,370,BBQ Halwa,1,19-Mar-26,2:29:31 PM,120
3281,1221,446,Sweet Idly,3,09-Feb-26,7:17:17 AM,450
3282,1222,124,Cheesy Halwa,4,04-Mar-26,3:59:15 AM,480
3283,1223,230,South Indian Soup,4,02-Apr-26,3:35:58 AM,720
3284,1224,193,North Indian Roti,3,03-Apr-26,6:19:25 PM,180
3285,1225,229,Hot Curry,2,09-Mar-26,3:53:34 AM,760
3286,1226,254,Punjabi Noodles,4,08-Jan-26,7:49:16 PM,1000
3287,1227,220,Spicy Naan,4,29-Apr-26,7:13:44 PM,1520
3288,1228,423,Special Naan,2,29-Jan-26,2:13:27 PM,760
3289,1229,248,Hyderabadi Fried Rice,1,16-Mar-26,3:59:32 AM,320
3290,1230,233,Schezwan Fried Rice,1,24-Mar-26,9:12:20 PM,60
3291,1231,415,North Indian IceCream,1,01-Jan-26,4:55:12 AM,50
3292,1232,434,Hot Platter,3,24-Feb-26,1:43:32 AM,270
3293,1233,362,Crispy Noodles,3,01-Jan-26,2:18:49 AM,180
3294,1234,286,Hot Burger,3,08-Mar-26,5:25:59 AM,270
3295,1235,333,Punjabi Roti,1,20-Apr-26,2:51:15 AM,50
3296,1236,229,Hot Curry,1,03-Feb-26,9:37:39 PM,380
3297,1237,389,Spicy Roll,1,03-Mar-26,3:58:52 PM,40
3298,1238,450,Schezwan Manchurian,1,18-Jan-26,5:22:26 PM,230
3299,1239,288,Smoky Noodles,2,24-Mar-26,9:28:50 AM,140
3300,1240,387,Tandoori Kheer,2,06-Apr-26,9:47:48 AM,120
3301,1241,449,BBQ Kheer,2,19-Jan-26,9:30:56 AM,180
3302,1242,359,Smoky Roti,3,24-Apr-26,11:55:16 AM,690
3303,1243,315,Hyderabadi Pasta,2,12-Apr-26,3:11:30 AM,360
3304,1244,137,Garlic Fried Rice,2,24-Mar-26,5:59:51 AM,640
3305,1245,434,Hot Platter,1,27-Jan-26,7:38:43 PM,90
3306,1246,291,Punjabi Roll,3,28-Feb-26,9:55:38 PM,1140
3307,1247,261,Crispy IceCream,3,13-Jan-26,3:20:15 AM,960
3308,1248,437,Deluxe Naan,4,01-Mar-26,11:49:14 PM,360
3309,1249,323,Garlic Soup,3,07-Feb-26,8:36:18 AM,180
3310,1250,316,Punjabi Kheer,3,03-Feb-26,2:48:28 AM,150
3311,1251,280,Tandoori Platter,3,04-Apr-26,8:34:24 AM,120
3312,1252,130,Tandoori Burger,2,23-Apr-26,5:30:21 PM,140
3313,1253,128,Mexican Fried Rice,3,10-Apr-26,7:42:18 AM,690
3314,1254,376,North Indian Pizza,3,21-Mar-26,2:19:18 PM,150
3315,1255,156,Tandoori Dosa,1,13-Mar-26,6:39:27 PM,380
3316,1256,181,BBQ Biryani,3,10-Apr-26,8:38:14 AM,960
3317,1257,245,Mexican Kebab,2,30-Jan-26,1:58:31 AM,180
3318,1258,247,Hyderabadi Halwa,3,25-Jan-26,4:54:36 AM,450
3319,1259,384,Deluxe Kebab,2,11-Apr-26,2:47:25 PM,760
3320,1260,389,Spicy Roll,3,19-Jan-26,9:14:54 PM,120
3321,1261,355,Punjabi Burger,3,23-Jan-26,2:23:39 PM,150
3322,1262,301,Baked Roll,4,12-Jan-26,4:26:56 PM,1520
3323,1263,157,Special Tikka,3,18-Apr-26,9:38:16 PM,150
3324,1264,341,Hot Naan,1,02-Feb-26,5:59:51 AM,50
3325,1265,203,Cheesy Tikka,3,06-Mar-26,6:30:23 AM,960
3326,1266,221,Hot Roll,1,05-Apr-26,12:27:26 PM,40
3327,1267,325,Cheesy Roll,3,15-Apr-26,2:14:46 PM,540
3328,1268,403,South Indian Manchurian,3,17-Feb-26,4:51:34 AM,450
3329,1269,385,Special Roll,4,20-Jan-26,3:31:15 PM,360
3330,1270,415,North Indian IceCream,3,13-Mar-26,6:58:49 PM,150
3331,1271,287,Mexican Roti,3,18-Jan-26,8:47:44 PM,360
3332,1272,260,Cheesy Idly,1,09-Jan-26,8:14:35 PM,150
3333,1273,294,Special Roti,1,17-Apr-26,10:45:19 PM,320
3334,1274,137,Garlic Fried Rice,2,10-Feb-26,8:16:43 AM,640
3335,1275,398,Hot Pizza,3,06-Feb-26,7:59:46 AM,750
3336,1276,151,Garlic Vada,1,20-Mar-26,9:33:31 PM,60
3337,1277,284,North Indian Tikka,2,23-Feb-26,4:38:34 PM,460
3338,1278,229,Hot Curry,3,20-Mar-26,10:53:11 PM,1140
3339,1279,241,Schezwan Biryani,4,05-Mar-26,9:50:18 PM,920
3340,1280,283,Schezwan Naan,1,04-Mar-26,10:40:28 PM,230
3341,1281,204,Cheesy Noodles,1,16-Jan-26,9:37:36 AM,40
3342,1282,232,Deluxe Curry,1,23-Feb-26,1:44:32 PM,50
3343,1283,351,Special Biryani,1,18-Apr-26,10:39:56 AM,250
3344,1284,153,Smoky Kheer,2,03-Feb-26,6:15:41 AM,120
3345,1285,344,Special Dosa,3,01-Mar-26,6:53:32 PM,960
3346,1286,219,Smoky Dosa,2,15-Jan-26,5:14:54 AM,140
3347,1287,145,BBQ Idly,3,30-Jan-26,12:11:40 AM,750
3348,1288,317,Hot Biryani,3,01-Feb-26,3:55:30 PM,360
3349,1289,220,Spicy Naan,3,02-Jan-26,2:12:32 AM,1140
3350,1290,368,Garlic Dosa,1,06-Jan-26,9:53:41 PM,250
3351,1291,159,Crispy Vada,3,16-Apr-26,4:50:34 AM,690
3352,1292,295,Smoky Manchurian,1,10-Jan-26,2:12:35 PM,40
3353,1293,298,Smoky Platter,2,20-Mar-26,9:47:44 AM,500
3354,1294,244,Cheesy Roti,1,04-Jan-26,5:35:48 AM,250
3355,1295,395,Schezwan Idly,2,09-Apr-26,7:10:12 AM,300
3356,1296,326,Hyderabadi Biryani,1,26-Apr-26,12:54:20 PM,120
3357,1297,385,Special Roll,3,09-Jan-26,2:47:22 PM,270
3358,1298,366,Tandoori Curry,1,15-Jan-26,3:35:46 PM,70
3359,1299,334,Spicy Fried Rice,4,22-Apr-26,1:21:21 PM,160
3360,1300,282,South Indian Tikka,3,21-Jan-26,4:21:40 PM,360
3361,1301,114,Baked Naan,4,11-Mar-26,2:47:58 AM,1280
3362,1302,309,Crispy Halwa,1,28-Feb-26,12:15:23 AM,230
3363,1303,316,Punjabi Kheer,4,11-Jan-26,2:41:50 PM,200
3364,1304,269,Mexican Manchurian,1,19-Apr-26,9:38:49 AM,380
3365,1305,234,South Indian IceCream,2,01-Mar-26,7:30:57 AM,360
3366,1306,372,Crispy Biryani,1,08-Apr-26,5:12:13 AM,380
3367,1307,113,Special Salad,1,21-Jan-26,11:40:17 AM,90
3368,1308,309,Crispy Halwa,3,05-Apr-26,6:23:20 PM,690
3369,1309,368,Garlic Dosa,4,12-Mar-26,10:48:48 PM,1000
3370,1310,161,Special Idly,1,11-Feb-26,5:10:14 PM,250
3371,1311,149,Cheesy Dosa,2,08-Apr-26,4:23:43 AM,500
3372,1312,427,Tandoori Idly,2,10-Apr-26,8:13:25 AM,500
3373,1313,102,Hyderabadi IceCream,1,14-Jan-26,10:18:19 PM,50
3374,1314,232,Deluxe Curry,4,20-Feb-26,4:27:42 AM,200
3375,1315,170,Tandoori Naan,1,15-Jan-26,11:46:56 PM,250
3376,1316,171,Baked Kheer,4,24-Apr-26,2:47:34 AM,720
3377,1317,333,Punjabi Roti,3,01-Apr-26,8:20:34 AM,150
3378,1318,187,Schezwan Noodles,3,21-Mar-26,12:18:15 AM,210
3379,1319,276,North Indian Biryani,1,27-Apr-26,9:22:25 PM,150
3380,1320,336,Punjabi Salad,4,20-Jan-26,10:49:44 AM,200
3381,1321,376,North Indian Pizza,2,18-Mar-26,3:30:16 PM,100
3382,1322,375,Cheesy Pizza,3,25-Feb-26,6:25:55 PM,360
3383,1323,147,Mexican Naan,1,06-Feb-26,6:26:38 PM,120
3384,1324,196,Baked Kebab,2,07-Feb-26,6:35:20 PM,180
3385,1325,387,Tandoori Kheer,1,21-Apr-26,5:45:26 PM,60
3386,1326,275,Smoky IceCream,1,30-Jan-26,8:21:26 AM,90
3387,1327,287,Mexican Roti,2,14-Jan-26,2:57:29 PM,240
3388,1328,391,Garlic Naan,3,08-Feb-26,4:41:17 PM,960
3389,1329,353,Baked Manchurian,4,20-Feb-26,9:53:30 AM,600
3390,1330,439,Baked Vada,2,01-Apr-26,10:33:34 PM,760
3391,1331,426,Smoky Pasta,4,03-Apr-26,1:11:48 PM,280
3392,1332,380,North Indian Curry,2,04-Jan-26,2:51:32 AM,460
3393,1333,440,South Indian Roti,1,16-Jan-26,11:56:15 AM,50
3394,1334,194,Cheesy IceCream,4,01-Mar-26,5:35:18 AM,1280
3395,1335,255,Sweet Pizza,2,21-Jan-26,10:52:20 AM,180
3396,1336,101,North Indian Soup,1,28-Feb-26,4:19:54 PM,150
3397,1337,113,Special Salad,1,08-Apr-26,2:58:22 AM,90
3398,1338,364,Deluxe Vada,4,03-Mar-26,9:49:14 PM,200
3399,1339,107,Special Noodles,4,15-Apr-26,1:31:40 PM,160
3400,1340,189,Garlic Manchurian,1,16-Mar-26,12:23:32 AM,50
3401,1341,252,Hot Salad,2,23-Apr-26,9:37:37 AM,360
3402,1342,322,Schezwan Roll,3,02-Feb-26,1:20:57 AM,960
3403,1343,275,Smoky IceCream,1,04-Feb-26,11:32:55 PM,90
3404,1344,295,Smoky Manchurian,2,20-Feb-26,6:21:59 PM,80
3405,1345,426,Smoky Pasta,3,01-Mar-26,9:36:54 PM,210
3406,1346,114,Baked Naan,3,10-Jan-26,7:12:49 PM,960
3407,1347,399,Crispy Fried Rice,3,18-Mar-26,12:15:59 AM,270
3408,1348,159,Crispy Vada,2,10-Mar-26,1:19:23 AM,460
3409,1349,162,Garlic Tikka,1,03-Mar-26,10:57:41 AM,40
3410,1350,117,Hyderabadi Noodles,1,23-Apr-26,9:45:42 AM,150
3411,1351,160,Garlic Halwa,1,27-Mar-26,11:16:47 AM,150
3412,1352,448,North Indian Idly,4,10-Apr-26,1:46:35 PM,480
3413,1353,175,South Indian Roll,4,06-Mar-26,1:36:36 AM,200
3414,1354,162,Garlic Tikka,2,15-Jan-26,10:32:53 AM,80
3415,1355,371,Tandoori Salad,2,28-Jan-26,10:36:34 AM,640
3416,1356,113,Special Salad,4,30-Mar-26,11:57:16 PM,360
3417,1357,309,Crispy Halwa,4,18-Feb-26,5:44:36 PM,920
3418,1358,290,Hot Fried Rice,2,22-Feb-26,3:35:41 AM,80
3419,1359,354,Spicy Roti,4,12-Mar-26,8:34:54 PM,480
3420,1360,372,Crispy Biryani,1,04-Feb-26,10:14:55 AM,380
3421,1361,287,Mexican Roti,1,18-Jan-26,1:57:11 PM,120
3422,1362,194,Cheesy IceCream,2,19-Jan-26,1:17:18 PM,640
3423,1363,162,Garlic Tikka,1,12-Feb-26,5:43:58 PM,40
3424,1364,112,BBQ Soup,4,01-Feb-26,3:45:41 AM,920
3425,1365,233,Schezwan Fried Rice,4,21-Apr-26,3:43:26 AM,240
3426,1366,265,Schezwan Curry,2,04-Jan-26,8:36:12 AM,500
3427,1367,344,Special Dosa,1,14-Jan-26,3:28:18 PM,320
3428,1368,255,Sweet Pizza,1,18-Apr-26,5:20:36 PM,90
3429,1369,412,Crispy Kebab,1,01-Mar-26,5:37:55 PM,40
3430,1370,232,Deluxe Curry,3,04-Jan-26,5:22:50 AM,150
3431,1371,221,Hot Roll,1,22-Apr-26,6:25:15 AM,40
3432,1372,247,Hyderabadi Halwa,1,23-Feb-26,2:45:10 PM,150
3433,1373,112,BBQ Soup,1,13-Jan-26,6:12:53 PM,230
3434,1374,199,Deluxe Roll,1,13-Mar-26,9:38:43 PM,180
3435,1375,127,Spicy Kebab,1,15-Mar-26,12:13:23 AM,320
3436,1376,256,Spicy Noodles,4,21-Apr-26,4:48:30 AM,480
3437,1377,248,Hyderabadi Fried Rice,2,18-Feb-26,5:23:49 PM,640
3438,1378,223,Sweet Burger,3,15-Mar-26,3:51:45 PM,540
3439,1379,116,Punjabi Pizza,1,22-Mar-26,12:12:17 PM,250
3440,1380,306,Smoky Kebab,2,20-Mar-26,8:54:15 AM,760
3441,1381,267,North Indian Roll,2,23-Feb-26,12:24:13 PM,120
3442,1382,423,Special Naan,3,06-Feb-26,10:27:29 AM,1140
3443,1383,430,Cheesy Pasta,3,01-Jan-26,7:51:55 PM,150
3444,1384,173,Deluxe Platter,1,05-Jan-26,1:21:54 AM,50
3445,1385,239,Hyderabadi Dosa,4,24-Mar-26,10:40:26 AM,200
3446,1386,324,Smoky Salad,4,30-Apr-26,12:58:42 PM,1280
3447,1387,345,North Indian Vada,4,15-Jan-26,4:37:36 PM,1280
3448,1388,191,BBQ Burger,4,02-Feb-26,5:45:20 PM,720
3449,1389,234,South Indian IceCream,3,03-Mar-26,11:47:33 PM,540
3450,1390,378,BBQ Pizza,4,14-Apr-26,1:17:33 AM,1000
3451,1391,344,Special Dosa,1,16-Mar-26,9:57:20 PM,320
3452,1392,149,Cheesy Dosa,1,02-Jan-26,10:22:10 PM,250
3453,1393,202,Spicy Idly,4,17-Jan-26,10:42:44 AM,600
3454,1394,435,Crispy Tikka,2,17-Feb-26,6:25:10 PM,80
3455,1395,185,BBQ Roll,3,11-Apr-26,4:16:24 AM,960
3456,1396,337,Crispy Burger,2,13-Apr-26,3:35:40 PM,80
3457,1397,101,North Indian Soup,3,27-Mar-26,4:10:20 AM,450
3458,1398,352,BBQ Naan,3,10-Mar-26,6:54:45 AM,120
3459,1399,224,South Indian Fried Rice,4,10-Mar-26,9:10:44 AM,280
3460,1400,127,Spicy Kebab,2,23-Mar-26,5:35:44 PM,640
3461,1401,387,Tandoori Kheer,1,21-Apr-26,5:12:38 AM,60
3462,1402,321,Cheesy Vada,2,23-Jan-26,5:27:52 PM,360
3463,1403,102,Hyderabadi IceCream,4,07-Feb-26,1:49:40 PM,200
3464,1404,297,Smoky Halwa,3,19-Mar-26,6:39:35 PM,210
3465,1405,259,Garlic Pasta,1,15-Mar-26,3:42:12 AM,380
3466,1406,174,Mexican Tikka,4,13-Feb-26,5:22:46 AM,200
3467,1407,434,Hot Platter,4,01-Mar-26,5:26:40 AM,360
3468,1408,403,South Indian Manchurian,3,12-Mar-26,6:37:47 PM,450
3469,1409,366,Tandoori Curry,2,18-Apr-26,10:28:47 AM,140
3470,1410,118,Sweet Platter,3,26-Jan-26,8:41:18 PM,210
3471,1411,411,North Indian Kebab,1,19-Mar-26,4:45:39 AM,60
3472,1412,244,Cheesy Roti,1,16-Feb-26,8:27:13 AM,250
3473,1413,108,Sweet Kheer,1,22-Mar-26,6:22:35 PM,60
3474,1414,215,Garlic Noodles,1,05-Apr-26,4:52:31 AM,230
3475,1415,289,South Indian Naan,2,04-Mar-26,7:45:17 AM,240
3476,1416,101,North Indian Soup,1,02-Apr-26,12:28:23 PM,150
3477,1417,332,Tandoori Fried Rice,4,18-Jan-26,6:15:32 PM,200
3478,1418,450,Schezwan Manchurian,2,22-Mar-26,6:41:40 PM,460
3479,1419,262,Punjabi Tikka,3,20-Jan-26,1:37:15 PM,360
3480,1420,139,Deluxe Halwa,4,20-Feb-26,1:49:17 AM,920
3481,1421,152,Baked Idly,4,03-Apr-26,4:47:43 PM,1280
3482,1422,150,Baked Curry,1,12-Apr-26,1:57:31 AM,70
3483,1423,308,Hot Soup,3,21-Feb-26,1:46:23 AM,150
3484,1424,298,Smoky Platter,2,15-Jan-26,7:39:50 PM,500
3485,1425,274,Tandoori Pizza,2,26-Jan-26,9:45:23 AM,80
3486,1426,152,Baked Idly,1,08-Feb-26,4:31:31 PM,320
3487,1427,440,South Indian Roti,3,03-Feb-26,8:11:11 PM,150
3488,1428,192,Crispy Roti,4,11-Feb-26,8:36:25 AM,600
3489,1429,209,Sweet Roll,4,17-Mar-26,6:43:47 AM,600
3490,1430,359,Smoky Roti,3,29-Jan-26,1:37:47 PM,690
3491,1431,293,Spicy Pasta,2,09-Feb-26,7:14:11 AM,640
3492,1432,403,South Indian Manchurian,2,09-Feb-26,4:50:39 PM,300
3493,1433,367,Hot Noodles,1,06-Mar-26,3:31:12 AM,150
3494,1434,359,Smoky Roti,1,18-Apr-26,7:20:27 AM,230
3495,1435,331,Deluxe Biryani,3,06-Mar-26,2:10:21 AM,450
3496,1436,132,Baked Pizza,1,09-Apr-26,5:58:48 PM,120
3497,1437,401,Spicy Pizza,1,21-Feb-26,1:16:29 PM,50
3498,1438,344,Special Dosa,1,20-Feb-26,10:20:20 PM,320
3499,1439,197,Sweet Curry,4,26-Mar-26,11:36:44 PM,1280
3500,1440,277,Special Kheer,2,27-Apr-26,3:23:40 PM,760
3501,1441,294,Special Roti,1,21-Jan-26,10:39:29 AM,320
3502,1442,412,Crispy Kebab,4,05-Feb-26,5:50:28 AM,160
3503,1443,293,Spicy Pasta,3,12-Feb-26,12:58:52 PM,960
3504,1444,256,Spicy Noodles,4,17-Apr-26,8:28:57 PM,480
3505,1445,176,Cheesy Kheer,3,19-Jan-26,1:11:18 PM,150
3506,1446,251,BBQ Tikka,3,12-Jan-26,10:53:22 PM,690
3507,1447,230,South Indian Soup,2,02-Apr-26,3:57:53 PM,360
3508,1448,435,Crispy Tikka,1,18-Apr-26,7:19:25 PM,40
3509,1449,119,Mexican Noodles,4,01-Jan-26,4:58:58 AM,360
3510,1450,226,Baked Pasta,1,27-Apr-26,1:38:36 PM,150
3511,1451,228,Spicy Soup,3,17-Jan-26,12:19:47 AM,750
3512,1452,250,Spicy IceCream,3,14-Feb-26,10:55:27 PM,270
3513,1453,243,Smoky Soup,4,22-Mar-26,8:53:31 PM,1280
3514,1454,400,Special Manchurian,3,07-Jan-26,7:40:49 AM,180
3515,1455,418,Deluxe Fried Rice,3,15-Mar-26,2:26:26 PM,210
3516,1456,245,Mexican Kebab,2,30-Jan-26,11:50:41 PM,180
3517,1457,320,Crispy Kheer,1,09-Jan-26,8:28:42 AM,320
3518,1458,423,Special Naan,1,18-Mar-26,11:17:45 PM,380
3519,1459,136,Crispy Pasta,3,21-Mar-26,11:50:59 PM,150
3520,1460,398,Hot Pizza,2,06-Mar-26,7:43:24 AM,500
3521,1461,313,Spicy Kheer,2,10-Jan-26,6:17:31 AM,500
3522,1462,419,Hyderabadi Idly,1,13-Apr-26,4:31:15 PM,40
3523,1463,343,Hot Manchurian,4,15-Jan-26,10:28:48 PM,360
3524,1464,302,South Indian Vada,2,03-Mar-26,1:50:22 PM,100
3525,1465,199,Deluxe Roll,4,14-Jan-26,5:29:55 PM,720
3526,1466,394,Spicy Dosa,4,30-Mar-26,6:15:53 AM,480
3527,1467,106,Garlic Burger,2,14-Jan-26,6:39:57 AM,80
3528,1468,102,Hyderabadi IceCream,2,11-Feb-26,5:45:43 AM,100
3529,1469,198,Cheesy Fried Rice,2,02-Feb-26,10:36:38 PM,80
3530,1470,443,Sweet Vada,2,06-Apr-26,3:21:57 AM,240
3531,1471,156,Tandoori Dosa,2,27-Jan-26,6:28:47 PM,760
3532,1472,238,Hyderabadi Roti,1,01-Jan-26,7:25:43 PM,320
3533,1473,134,BBQ Platter,2,13-Mar-26,1:26:47 PM,100
3534,1474,191,BBQ Burger,2,21-Feb-26,9:38:32 AM,360
3535,1475,340,Hot Kheer,2,21-Jan-26,6:20:30 PM,140
3536,1476,359,Smoky Roti,3,08-Apr-26,6:53:53 PM,690
3537,1477,262,Punjabi Tikka,4,03-Jan-26,8:57:46 AM,480
3538,1478,110,Cheesy Salad,3,25-Jan-26,12:23:50 AM,750
3539,1479,245,Mexican Kebab,2,18-Feb-26,3:43:40 PM,180
3540,1480,272,South Indian Pasta,2,08-Feb-26,2:54:58 PM,460
3541,1481,432,Garlic Biryani,4,08-Mar-26,4:36:44 AM,200
3542,1482,262,Punjabi Tikka,1,16-Mar-26,7:17:33 PM,120
3543,1483,254,Punjabi Noodles,2,15-Jan-26,11:29:54 PM,500
3544,1484,422,Tandoori Biryani,4,11-Mar-26,1:43:12 AM,1000
3545,1485,183,Punjabi Kebab,2,24-Jan-26,4:43:16 PM,80
3546,1486,182,Garlic IceCream,4,16-Mar-26,11:37:36 PM,280
3547,1487,348,Punjabi IceCream,2,18-Mar-26,2:51:41 PM,120
3548,1488,434,Hot Platter,1,14-Jan-26,6:19:14 AM,90
3549,1489,361,Garlic Kheer,1,21-Feb-26,10:57:10 AM,320
3550,1490,401,Spicy Pizza,1,13-Apr-26,2:47:45 AM,50
3551,1491,402,Crispy Pizza,1,10-Feb-26,4:53:47 AM,90
3552,1492,392,Baked Platter,2,16-Feb-26,1:22:34 PM,240
3553,1493,271,Spicy Curry,3,23-Feb-26,4:55:18 AM,270
3554,1494,340,Hot Kheer,4,25-Jan-26,4:23:46 AM,280
3555,1495,419,Hyderabadi Idly,3,20-Apr-26,3:14:14 PM,120
3556,1496,199,Deluxe Roll,3,08-Feb-26,8:16:32 AM,540
3557,1497,366,Tandoori Curry,3,11-Apr-26,3:24:26 AM,210
3558,1498,128,Mexican Fried Rice,1,15-Apr-26,12:31:36 AM,230
3559,1499,268,Punjabi Halwa,2,10-Mar-26,4:24:50 PM,360
3560,1500,273,South Indian Salad,4,21-Mar-26,12:56:39 PM,200
3561,1501,174,Mexican Tikka,4,29-Mar-26,7:37:26 PM,200
3562,1502,127,Spicy Kebab,1,06-Apr-26,7:11:41 AM,320
3563,1503,275,Smoky IceCream,4,04-Mar-26,5:51:36 PM,360
3564,1504,359,Smoky Roti,2,27-Jan-26,3:54:28 AM,460
3565,1505,364,Deluxe Vada,3,22-Jan-26,4:47:18 PM,150
3566,1506,390,Sweet Soup,1,31-Jan-26,8:42:34 PM,90
3567,1507,317,Hot Biryani,1,07-Feb-26,3:40:33 PM,120
3568,1508,215,Garlic Noodles,4,01-Apr-26,7:45:26 AM,920
3569,1509,320,Crispy Kheer,3,12-Mar-26,12:27:36 AM,960
3570,1510,381,BBQ Manchurian,4,05-Jan-26,1:13:19 PM,1280
3571,1511,219,Smoky Dosa,4,27-Mar-26,11:10:53 AM,280
3572,1512,445,Sweet Fried Rice,3,06-Feb-26,5:38:31 PM,690
3573,1513,250,Spicy IceCream,3,26-Jan-26,10:49:11 PM,270
